sha256,image_path,source_project,source_dataset,original_label,unified_label,conflicting_labels,resolution
55497a0a0188b782f4337f6054035c4c68c9bbe1cc27aa1fd7ad067d15162048,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-103.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
559ffc62de315ba68b98e80f5dc55b0075a8a3ab625137b43c3f071213d8eb17,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_265.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
559ffc62de315ba68b98e80f5dc55b0075a8a3ab625137b43c3f071213d8eb17,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/16_19.jpg,dermassist,Skin_Diseases_Image,Psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
564e0c0d7ef0d516ebcfbeb07cc98d19f54dfb43bf980ad7a0d2091247505f1f,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-64.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
57c6e266148a40bdc82144e5018a1e681db7ea8a836149a005d8b3ad8738bf6e,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-diaper-21.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
57d752dcdc0180a9ddb0f4a13f63279d5831b414402a51b1720652a91d92d454,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_36.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
57d752dcdc0180a9ddb0f4a13f63279d5831b414402a51b1720652a91d92d454,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_31.jpg,dermassist,Skin_Diseases_Image,Psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
5801bc235dc12fe5d6d333d10d804b5b8d2d730b89fb11b7ce7db210cab9a2a0,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-171.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
595ae697812fabefd84f36d35108eacc55868df4aa13bf696250c56c46330f38,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-148.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
59deb70358b4b215726c4248bd4420cddecb21d687effbeb081333e8dfc3479c,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Candidiasis/candidiasis-mouth-5.jpeg,devraj,pacific_test,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
5ab8313b8155fc53d445bff9c003a5645e30f925700ad7a48f1949382132f506,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-73.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
5adb0927165fba10e8a68da2a738572943987ffa0a85a991cf30b93475548bc9,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-51.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
5b0f2f15897900ceb1e87c7617834c142e20a072f6830b066518056fdd6d10e6,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/13Candida040704.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
5b24d6e75f27d251a6bd39db60dc23decd3c9223091156c23281fa1580c24608,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Candidiasis/candida-penis-37.jpeg,devraj,pacific_test,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
5b7878f846776da21ffbcc42a51407c0c9d634ebf02844af60503f6b4178ec48,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-diaper-31.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
5b903d11f43d90dbdf7eb29a1e63ca0bffe943345bf009ddca91da037a2e620d,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-100.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
5bc33afa0701cf693aac1a1bec664469e22dfc851dfd900a933a3fe77d687181,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/DrugEruption/drug-lichenoid-eruption-8.jpeg,devraj,pacific_train,DrugEruption,drug_eruptions,drug_eruptions|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
5bc33afa0701cf693aac1a1bec664469e22dfc851dfd900a933a3fe77d687181,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Exanthems and Drug Eruptions/drug-lichenoid-eruption-8.jpg,dermassist,DermNet,Drug Eruption,drug_eruptions,drug_eruptions|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
5c137f3fa58017dfef3d2143a3a1c4b46f2b400a746c9ca4984488d86beb6379,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-212.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
5c28a6d62a61e7db8f4e822df9506cea64a33140f37d885f6447d4e035ead912,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Lupus and other Connective Tissue diseases/rheumatoid-nodule-5.jpg,dermassist,DermNet,Lupus Cutaneous,lupus_related_skin_lesions,drug_eruptions|lupus_related_skin_lesions,excluded_all_conflicting_labels
5c28a6d62a61e7db8f4e822df9506cea64a33140f37d885f6447d4e035ead912,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Systemic Disease/rheumatoid-nodule-5.jpg,dermassist,DermNet,Drug Eruption,drug_eruptions,drug_eruptions|lupus_related_skin_lesions,excluded_all_conflicting_labels
5d9377987a3a6ca70cd8b52c2e5a8500f43f9119a7999dc420aef02ec1bd2b06,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-159.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
5dd4471a7bed265274e103792184ce66b4d55e7f87585529db59e3b7af8d0b13,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-72.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
5dd4586b9e829851174745a8d96558b746fea39aa0dbe6a5f067f9e393ad26da,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-124.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
5e61ae7b42ea5c19f6a35a52a65b8c147ac1f5fd68e0ae981d23bbfede9304ca,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-24.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
5e93555644261ab0fb1201d359b9d6ca534deeb8a0216debc549ab7190822ccf,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Cellulitis Impetigo and other Bacterial Infections/pitted-keratolysis-7.jpg,dermassist,DermNet,Cellulitis,cellulitis,cellulitis|tinea_corporis,kept_protected_original_8:tinea_corporis
5ea26b3a659171fe284f7f1ba211c78b264d06d19197ea1b9fff716a1ce2ca98,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/204_0_4.jpg,dermassist,Skin_Diseases_Image,Verruca,warts,atopic_dermatitis|warts,kept_protected_original_8:atopic_dermatitis
5f0c6ea98d7270806887630affe119ce81e8cd089afbaa411a8ab64b45dd5ec1,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-142.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
600816dcb58581fa2cbb3ae38bda95f554be32abb335b976aed3f0d1b4a36ee2,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-50.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
603dcdb7e45b254210a7817675719ec8ad1622ffe6721faee7d16e4c0729acba,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-85.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
605d4d102bf77255c9aa2f3003d42c1615cffaf228124541a91f0f4d37f8c6c7,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-2.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
60995471b795a2868723eb98c65f402a8cb1017e07d8eca4eccc0599e2a1bbef,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-groin-6.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
60bae1a7b462bdeaf4f495d944c94aa627d567ce06d14fd86ad254049bce479e,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Nail Fungus and other Nail Disease/alopecia-areata-94.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
60c36d53933758f217d2c7651ffbefa10f7d3d265f1eec1f02458463af438a71,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-18.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
60ea5add22d377d0752572117197490f7f8e5e591f717d3a6a8b140089cbb321,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Nail Fungus and other Nail Disease/alopecia-areata-4.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
612821e484e11b54e7110b0b5fe903ccc42e19ea30b65077fcf5766a1b93e7ec,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-143.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
613d82cdb154bbdbb72c7a5308a9c37a3b736e4ad1e01743fd232310a9efb0e3,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-29.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
648d73b1dafcfae58caf726b6c9d342522003bf231c45568a45f97d9911a2a08,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-28.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
6572240de14bda5366aff67cb0f04cfaf035b11a5e7b91c0671c49a77f607e49,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-119.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
65f1beb0392a58117219c829e856df1b8014dfb3e95ec9630ec98a8853b97c07,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-112.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
66a228c221a3cb9852393592d5acd990d4bdf8119296db7080a4a6f388a394cd,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/DrugEruption/drug-lichenoid-eruption-6.jpeg,devraj,pacific_train,DrugEruption,drug_eruptions,drug_eruptions|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
66a228c221a3cb9852393592d5acd990d4bdf8119296db7080a4a6f388a394cd,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Exanthems and Drug Eruptions/drug-lichenoid-eruption-6.jpg,dermassist,DermNet,Drug Eruption,drug_eruptions,drug_eruptions|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
66da215541450a31255fa39cdd4b57647f7d2558c0f977583e52ec3bf3de98a9,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/209_0_10.jpg,dermassist,Skin_Diseases_Image,Verruca,warts,atopic_dermatitis|warts,kept_protected_original_8:atopic_dermatitis
677766c649200085368e2e97a753e21221d03d99c18c7f4904768401ac15b298,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Nail Fungus and other Nail Disease/alopecia-areata-81.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
6777df590685197d5a3e703bcc04457efd8976405dff2c91469d214f8827c85c,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-9.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
67dad20aeb98d67fe84ea476419c50782473d3c29529193218aea592bf9ffc39,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/205_0_5.jpg,dermassist,Skin_Diseases_Image,Verruca,warts,atopic_dermatitis|warts,kept_protected_original_8:atopic_dermatitis
67e451d2a6d01d74a3b499ab4e8f5f8b397dd2ea8d4bf9fd1ebe1f93d0cafc00,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Candidiasis/candidiasis-mouth-8.jpeg,devraj,pacific_test,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
67edc029cdb623e68d44b5fb79005026021bf86d071e87c75063d5c12a139e2d,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-113.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
6803c6aed02a36b23af4a088226bcbaf3d88a0c5bea0d2f2a7e325b75de83a75,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-15.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
68d284db4d799bea676f85575c9d1623405c8af6d0c17ee3d1500c81d8e46ede,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-diaper-24.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
693ccf7662759499fee49cb34d9dba4666639e199f2cca70c7ec97115e26520b,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-diaper-18.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
69a3e37c6aef1fd884e75c6ad1d670b6469cfe1c2af92bd8cb2367f2fb715ab2,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-79.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
6acc820152daab006e36f8aaf6e9289787558d7b939472151bb94be368836a6f,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/13CandidaVulva072104.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
6c04c08da7f478c7fea67bd447960c97f7b593d31d52397700074abe2cd24adf,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-62.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
6c5d4421de27774af3bcb42d44452814221b9b8435fee475c5a5b2ca0854d41e,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-185.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
6cc962455b8bd9554e0c117aefdaf7f2cd157e05c6fc6342fbc32a7e45041f2f,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-165.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
6d2d310a00640a8e05d949349162744e598629c92cbc7f3d3bc76720294dac4e,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-2.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
6d57c3e9674e32d6c7d20d9ec3639fd22051810e18ddf8039d7b3bce0380c3a9,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-6.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
6e17ad4460b459df8536247a4d1e7089b09ae93859caa69d04683ed0dc73549a,/backup/Intern/Devraj/scalp-dataset/all/discoid-lupus/discoid-lupus-2.jpg,devraj,scalp_dataset,discoid-lupus,lupus_related_skin_lesions,alopecia_areata|lupus_related_skin_lesions,kept_protected_original_8:alopecia_areata
