class_name,image_path,resolved_path,width,height,mean_brightness,std_brightness,blur_score,issue_type,recommended_action,details
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6cf33ec9c31652a9.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0073081.jpg,1024,1024,92.0965,90.1950,26.7769,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6cf4d945469c5dc8.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0065422.jpg,1024,1024,161.4219,38.6140,17.2668,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6cf917c783ffcf7e.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0065151.jpg,1024,1024,169.6569,39.1388,49.0318,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6cfcb1ec98f33be7.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0057309.jpg,1024,1024,177.6723,12.5784,10.3222,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6d2f810ba7c8867b.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0060529.jpg,1024,1024,90.1300,75.4064,22.7980,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6db195278e3723ac.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0067329.jpg,1024,1024,137.0525,23.4084,33.4307,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6dc799fa06291b27.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0057384.jpg,1024,1024,125.6799,75.5478,22.2606,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6de164fb86516eb7.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0054595.jpg,1024,1024,115.4166,29.0946,11.7195,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6df6991642f2a6ec.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0057300.jpg,1024,1024,103.9469,19.9393,15.3967,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6e16c60898c9da3b.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0071381.jpg,1024,1024,142.0352,61.3083,33.3843,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6e2510370900337d.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0054662.jpg,1024,1024,129.0174,12.0779,11.9163,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6e50c6d963b7d338.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0069524.jpg,1024,1024,124.9417,15.5500,14.3442,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6e80e5c450dd91ee.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0071397.jpg,1024,1024,158.1197,29.1446,28.2705,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6e8cdc253d4ef3fd.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0054877.jpg,1024,1024,118.0874,72.6101,37.0838,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6ee8537113927a2d.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0065719.jpg,1024,1024,137.2142,57.5334,14.3075,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6f207d739cafb2a5.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0056741.jpg,1024,1024,114.4216,58.8521,12.9363,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6f24fdcacad6952e.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0055038.jpg,1024,1024,129.5289,28.2465,26.4222,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6f3492cb3b145480.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0061124.jpg,1024,1024,167.3215,16.8737,11.0713,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6f56c128733e8013.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0072245.jpg,1024,1024,204.2178,27.0362,38.3056,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6f6d353cb623f29f.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0065160.jpg,1024,1024,152.6196,23.3357,22.5163,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6f7ae393c759f1fc.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0059559.jpg,1024,1024,110.9301,83.6402,35.2371,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6f7d8440e6f78c40.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0066654.jpg,1024,1024,148.9963,26.0964,14.6312,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6f863e3bb976e57d.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0059329.jpg,1024,1024,135.2599,19.2217,38.9202,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6f8f6158e69a80ea.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0059180.jpg,1024,1024,168.1650,20.5279,16.1695,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6fa1a52f806b0b59.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0068680.jpg,1024,1024,137.8218,20.1785,38.0046,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6fbab5d33fdde0cf.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0065826.jpg,1024,1024,104.4228,48.4007,10.0213,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6fd2d12812ba206a.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0068032.jpg,1024,1024,90.1884,74.8960,36.1650,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6fef3ee8ccc95480.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0065226.jpg,1024,1024,122.7265,15.8804,13.3812,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__701a21d94df7aaa0.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0063995.jpg,1024,1024,119.5344,50.3022,19.3424,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__705060d2b4756ebb.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0065874.jpg,1024,1024,177.7624,27.5641,21.1944,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__7051c9fbca9b2d24.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0058749.jpg,1024,1024,138.4305,29.9750,12.6369,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__7058b52317be23a2.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0065885.jpg,1024,1024,116.7592,49.3075,16.7451,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__7068cc59b95deebe.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0071459.jpg,1024,1024,83.6165,67.3546,13.2825,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__70796a750290293f.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0053706.jpg,1024,1024,104.7072,40.0731,11.6428,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__7080970028ea25fd.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0059549.jpg,1024,1024,152.0300,41.3757,23.2854,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__7086b14c72b1b83f.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0059729.jpg,1024,1024,151.5055,38.5315,34.4511,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__70e00041973468fd.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0059474.jpg,1024,1024,158.2407,19.1835,20.0573,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__710c0a0c35b699ef.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0068987.jpg,1024,1024,148.0255,25.8089,18.9450,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__711ce66438a9d4b7.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0068140.jpg,1024,1024,145.7963,12.9600,33.3868,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__7131993aab3d3bd9.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0068815.jpg,1024,1024,130.7923,44.7271,10.3604,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__713d3db80f63f687.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0062710.jpg,1024,1024,113.3704,57.8935,37.4316,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__71451e9b04306914.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0072623.jpg,1024,1024,203.2186,12.3398,12.2179,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__7171296895df0588.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0069094.jpg,1024,1024,153.8421,37.6765,28.1430,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__717af42f89854e9c.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0066705.jpg,1024,1024,61.4566,87.5736,12.8107,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__71814d2812e14ec0.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0058415.jpg,1024,1024,161.3107,25.0558,19.2713,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__71eff517d5253e92.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0072520.jpg,1024,1024,146.4937,54.8193,24.5473,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__720bc5ae50c0919d.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0070086.jpg,1024,1024,162.1524,7.4433,14.8076,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__7223b3ba32d7031a.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0067228.jpg,1024,1024,172.9234,19.0954,15.2497,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__7268565f00d57ce6.jpg,/backup/TeleDerm/Derma/ISIC Archive JPG/BCN20000/ISIC_0064998.jpg,1024,1024,129.0841,14.9098,11.1580,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
